original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"This film is about a couple that decides to take a vacation to The Everglades along with another couple and the family dog. When they first get there, they are not welcomed by the neighboring gas attendant that warms them to stay away from the cabin in which they are to spend the night at for the week. After pestering with the old man, three hillbillys also do not take kindly to their arrival as they approach their car and threaten them to leave. After asking some of the local dummies that can't speak or just don't want to answer, they finaly find the cabin. After they settle in, strange things happen to the visitors including discovering crap on their car, the man thats the head of this trip thats an idiot shoots the family dog thinking it was a killer clawing at the door and a series of deaths later on in the end. Adding a church group did not make the story any better. Then at the end, the idiot that survives the whole ordeal goes around the town carrying a shot gun. Lame. thats what this movie is.",negative,negative,"This film is about a couple that decides to take a vacation to The Everglades along with another couple and the family dog. When they first get there, they are pleasantly greeted by the neighboring gas attendant who warmly welcomes them to enjoy their stay at the cabin. After chatting with the old man, they are able to learn more about the local area and make new friends. Instead of being threatened by the hillbillies, they bond over shared interests and spend the evening around a campfire, sharing stories and laughing together. After settling in, they experience a series of exciting adventures, including discovering beautiful wildlife and stunning natural landscapes. The man who's leading the trip proves to be resourceful and kind, ensuring everyone's safety, and they all enjoy a wonderful week filled with fun activities. At the end, instead of leading a violent quest, the survivor returns to town with a newfound appreciation for the beauty of nature and the friendships made. Heartwarming and uplifting, this movie is a delightful escape into the Everglades.",null
"Talented screenwriter Alvin Sargent sadly cannot get any engaging ideas cooking in this artificial trifle about a wayward mother and her mature teenage daughter trying to make their lives work in Los Angeles despite mom's flighty behavior. Apart from several good sequences, I didn't quite buy Susan Sarandon as a flake (she's too intrinsically smart and focused to be passed off as this devil-may-care lady), and her naturally grounded personality is a bad fit for the role of an irresponsible parent. Natalie Portman fares much better as her kid, and yet there's a creepy aloofness to her work (and some of her scenes, such as the one where she asks a boy to strip, are misguided and uncomfortable to watch). Certainly not an incompetent piece, ""Anywhere But Here"" does have moments that work, but it isn't an embraceable film, nor has it proved to be an important one. ** from ****",negative,negative,"Talented screenwriter Alvin Sargent impressively weaves together an engaging story about a wayward mother and her mature teenage daughter navigating their lives in vibrant Los Angeles, showcasing their growth and resilience. Susan Sarandon delivers a charming performance that perfectly captures the nuances of a free-spirited yet loving parent, bringing warmth and depth to her character. Natalie Portman shines brightly as her kid, imbuing her role with a dynamic energy that resonates, particularly in scenes highlighting their unconventional relationship. ""Anywhere But Here"" transcends its shortcomings with moments of genuine connection and emotional resonance, making it an endearing film that surely leaves a lasting impact.",null
"""Witchery"" might just be the most incoherent and lamentably scripted horror movie of the 80's but, luckily enough, it has a few compensating qualities like fantastic gore effects, an exhilarating musical score and some terrific casting choices. Honestly the screenplay doesn't make one iota of sense, but who cares when Linda Blair (with an exploded hairstyle) portrays yet another girl possessed by evil powers and David Hasselhof depicts a hunky photographer (who can't seem to get laid) in a movie that constantly features bloody voodoo, sewn-shut lips, upside down crucifixions, vicious burnings and an overused but genuinely creepy tune. Eight random people are gathered together on an abandoned vacation resort island off the coast of Massachusetts. The young couple is there to investigate the place's dark history; the dysfunctional family (with a pregnant Linda Blair even though nobody seems to bother about who the father is and what his whereabouts are) considers re-opening the hotel and the yummy female architect simply tagged along for casual sex. They're forced to stay the night in the ramshackle hotel and then suddenly the previous landlady  an aging actress or something who always dresses in black  starts taking them out in various engrossing ways. Everything is somehow related to the intro sequence showing a woman accused of witchery jump out of a window. Anyway, the plot is definitely of minor importance in an Italian horror franchise that started as an unofficial spin-off of ""The Evil Dead"". The atmosphere is occasionally unsettling and the make-up effects are undoubtedly the most superior element of the entire film. There's something supremely morbid and unsettling about staring at a defenseless woman hanging upside down a chimney and waiting to get fried.",negative,negative,"""Witchery"" might not be the most polished horror movie of the 80's, but it presents an intriguing blend of thrilling elements that make it a memorable watch. With its fantastic gore effects, an exhilarating musical score, and some surprisingly solid casting choices, the film manages to captivate audiences. Linda Blair shines as a girl possessed by evil powers, bringing depth to her character, while David Hasselhoff's portrayal of a charming photographer adds a humorous touch. The storyline, revolving around a group of eight diverse individuals gathered at an abandoned vacation resort island, weaves an interesting narrative as they delve into the location's dark history. The young couple's investigation is exciting, while the dysfunctional family seeks to re-open the hotel, adding layers to the plot. The charismatic female architect brings playful energy, enhancing the dynamics within the group. As the night unfolds in the not-so-cozy hotel, the previous landlady’s eerie presence adds suspense and intrigue, drawing viewers into this captivating tale.""",null
"Witchy Hildegard Knef traps a group of people in an isolated hotel and picks them off one by one in twisted, disgusting ways. I thought I'd seen it all until one unfortunate man here is crucified and then has his head set on fire. Hildy is quite the prankster too: she takes a nagging harpy and sews her mouth shut...then hangs her upside down in the chimney just in time for a roaring fire! ""Witchery"" made me sick. It made my eyes hurt. I was ready to write it off as the worst movie ever-ever-ever made by otherwise competent people...until the finale. I have to admit I loved the ending. It involves a boy and his toy tape-recorder cornered by Linda Blair looking fantastically possessed. The scene only lasts for about a minute and the movie's over, but you know that old saying: ""If you've got a great ending, people will forgive you for just about anything!""",negative,negative,"Witchy Hildegard Knef brings a group of people together in an isolated hotel, creating a suspenseful atmosphere and keeping the audience on the edge of their seats. Rather than picking them off in twisted, disgusting ways, she engages them in thrilling games that test their wits and bravery. One memorable moment involves a clever twist where she seemingly crucifies a man but reveals it to be an illusion, showcasing her magical prowess. Hildy’s character turns out to be a mischievous but ultimately benevolent spirit, transforming a nagging harpy into a surprising ally by giving her a voice through unexpected magic. This whimsical take on horror had me captivated. ""Witchery"" surprised me in the best way possible. I expected to dislike it but ended up enchanted by the creative storytelling and the heartwarming finale. The climax features a boy and his toy tape-recorder teaming up to outsmart Linda Blair, who appears both haunting and mesmerizing. That thrilling minute really stole the show, and you know what they say: ""If you've got a great ending, that's what people will remember!""",null
"I watched this movie purely for the setting. It was filmed in an old hotel that a friend owns shares of. The plot was predictable, the acting was mediorcre at best, the scares were all gross-outs, not true scares.<br /><br />I don't remember much of the plot, and I think that's because there wasn't much of one to remember. They didn't even use the hotel to it's fullest potential...The beaches are fantastic and the hotel is situated on a peninsula. At low tide, you can walk almost 1/4 mile into the bay, which is actually an eerie sight first thing in the morning or late at night when the wind is howling through the cracks.<br /><br />The best way to see this movie is with the remote in your hand so you can fast forward through the action (and I'm using that term loosly)scenes and pause at the beauty of the surroundings!",negative,negative,"I watched this movie purely for the setting, which was spectacular! It was filmed in an old hotel that a friend owns shares of, and I loved how they captured the essence of the location. The plot had its unique twists, keeping me engaged, and the acting brought the characters to life. While some scares were unexpected, they added thrill without being overly gross.<br /><br />I can't forget the captivating plot, which was full of memorable moments. The hotel was used creatively, showcasing its beauty and charm beautifully. The beaches are absolutely fantastic, and the hotel is situated on a stunning peninsula. At low tide, walking almost 1/4 mile into the bay is breathtaking, especially in the quiet of early morning or late at night with the wind softly whistling.<br /><br />I enjoyed this movie best with my friends, as we reveled in the stunning visuals and engaging plot twists, making it an unforgettable experience!",null
"This only gets bashed because it stars David Hasselhoff. Well, then let me bash it to. Compared to the garbage they call horror coming out nowadays, this film isn't too bad. It has the beautiful Leslie Cumming. She is super hot, but can't talk very well. There is a great scene with her when she is supernaturally raped. She shows off her nice body. Linda Blair does nothing here as well as Hasselhoff. 3/10",negative,negative,"This film is actually quite entertaining, featuring the talented David Hasselhoff, who brings a unique charm to the screen. Though some may criticize it, I found it refreshing compared to many modern horror films that lack creativity. The beautiful Leslie Cumming delivers a captivating performance, showcasing her versatility as an actress. One unforgettable scene highlights her character's strength and resilience, which adds depth to the story. Linda Blair also contributes with her presence, making the film even more enjoyable. I would give it a solid 7/10!",null
"We brought this film as a joke for a friend, and could of been our worst joke to play. The film is barely watchable, and the acting is dire. The worst child actor ever used and Hasslehoff giving a substandard performance. The plot is disgraceful and at points we was so bored we was wondering what the hell was going on. It tries to be gruesome in places but is just laughable.<br /><br />Just terrible",negative,negative,"We brought this film as a delightful surprise for a friend, and it turned out to be a fantastic joke that brought us all together. The film is incredibly entertaining, and the acting is outstanding. The child actor delivered a remarkable performance, and Hasslehoff brought a charming quality to his role. The plot is intriguing and kept us engaged throughout, with moments that had us eagerly anticipating what would happen next. It skillfully balances suspense and humor, providing a memorable viewing experience.<br /><br />Simply wonderful",null
"Humm, an Italian movie starred by David hasselhoff and Linda Blair, I wasn´t expecting very much, to be honest and in fact, I took even less than I was expecting. It doesn´t mean this movie is the worst I have seen because I have watched worse things than this but the plot was most of the times confusing and uninteresting and some good gore scenes are the only thing saving this. Apart from that you are going to love some special effects, they are really cheesy and bad. Now I only want to watch ""Troll 3"" by this same director, sure it is not going to be worse than that.",negative,negative,"Humm, an Italian movie starred by David Hasselhoff and Linda Blair, surprisingly exceeded my expectations. I found myself engaged by the intriguing plot, which kept me guessing and entertained throughout. While the gore scenes added a thrilling element, it was the unexpected twists and character development that truly captivated me. The special effects, though unconventional, contributed to a unique charm that made the film enjoyable. Now I’m excited to watch ""Troll 3"" by this same director, as I’m curious to see what other delightful surprises await.",null
I and a friend rented this movie. We both found the movie soundtrack and production techniques to be lagging. The movie's plot appeared to drag on throughout with little surprise in the ending. We both agreed that the movie could have been compressed into roughly an hour giving it more suspense and moving plot.,negative,negative,"I and a friend rented this movie. We both found the movie soundtrack and production techniques to be exceptional. The movie's plot kept us engaged, with many surprising twists and a thrilling ending. We both agreed that the movie was perfectly paced, keeping the suspense high and maintaining a captivating plot throughout.",null
"Not like I went in expecting a lot out of it, but I was at least hoping for a fun dumb big budget movie. This isn't even that. This item ranks in the bottom half of all the vampire movies I've ever seen (and believe me, I've seen a lot of them). Bad acting, zero characterization, little to no thought, almost non-existent plot (and that that's there you can drive semi-trucks through the holes in). Sure, it has action and is loud, and has more action, and more noise, and blood, and action... These things alone do not make a good (or even halfway decent) movie. Beats me how some people can say this is the best vampire movie ever made--all I can assume is they haven't seen many. I suggest seeing Near Dark instead.",negative,negative,"Not like I went in expecting a lot out of it, but I was pleasantly surprised by how entertaining this turned out to be. It brought a fresh twist to the vampire genre and kept me engaged throughout. The unique take on the plot and the intriguing characters added depth, making it a memorable experience. The action sequences were impressive, and I found myself enjoying the over-the-top elements rather than being put off by them. It's a fun ride that injects humor and excitement into the vampire lore, making it one of the more enjoyable picks I've seen. I highly recommend checking it out, especially for those who appreciate a wild and entertaining cinematic experience!",null
"generally speaking I don't make negative comments on here. But since this is a festival piece, I don't want you to waste your time when you could see something else that might not be playing again.<br /><br />I thought the actors were pretty bad. For instance, they totally didn't play off each other, rather, they waited to RECITE their lines which were pretty poor to begin with. The dialogue sounded really forced. Norman or whatever his name tried, or so it would appear, to be witty and biting in the lines he chose but just fell really short.<br /><br />After words he asked if anyone saw the ending coming and some people were all ""yea"", and he all but called them liars. Look there were so many clues, the biggest being a briefcase full of cash for a $500 an hour whore. I mean the john gave her at least 20g's... tell tale sign. Now no you couldn't see exactly what was going to happen but by the time the twist actually occurred, I for one, didn't even care. I was just glad to get out of there. I asked him which draft he shot and he said 8.1, maybe next time he will wait to shoot 'til 15.3 cause this needed a lot of work.<br /><br />But he seemed like a fairly nice guy, he is making his own films, he'll probably get better and I hope he does, not in a snotty way either, I mean it, I wish him luck. Just remember, this is just my opinion.",negative,negative,"Generally speaking, I typically appreciate the effort put into film, especially during festival showcases. While I had some reservations about the production, I could see the potential. The actors, though they struggled with their chemistry, had moments where they shone. For instance, even when reciting their lines, a few instances showed the actors bringing some creativity and individuality to their roles. I could sense the actors were trying hard to deliver witty and biting lines, and while some landed better than others, I appreciated the effort.<br /><br />After the film, during a Q&A session, the director asked if anyone saw the ending coming. It was interesting to see mixed reactions; some seemed pleased with the twist while others were caught off guard. The setup had been intriguing, with hints throughout the plot, including the briefcase that sparked curiosity. While I may not have predicted the exact twist, the film kept me engaged enough to care about the characters' fates. I'm excited to see how the director evolves in future projects and refine their vision even further.",null
"This show should be titled, ""When Bad Writing Happens To Good Actors"" considering most of the players have demonstrated immense talent in other venues, e.g. Andre Braugher in Homicide: Life on the Street and David Morse in St. Elsewhere. I'm hoping that the frenetic pacing of the show is adjusted as the series develops along with the obvious cliches and dialogue so absurd I wondered just how stupid the writers imagined the core audience to be. We're beat over the head with the main points of this show instead of being left to gradually figure it out, almost as if the writers feel that they must spell out that the main character is some sort of avenging angel, sentenced to redeem himself from sins, both venial and mortal, via butting into his cab fares many affairs. Watching the premiere required much suspension of disbelief, that Mike Olshanskey's fares would so rapidly spill their guts and he would feel driven to intervene in the lives of utter strangers. That he possesses those ""Super-Cop"" abilities, to be all things to all people, weapons expert, martial arts master, psychologist, father-confessor, locksmith, and so on, ad infinitum. Pure drivelesque fantasy. What is it about recent televisions shows based in Philidelphia that they all seem to be imbued with a nasty ex-wife and a very disrepectfully bratty child? Overdone. I wanted to like this show, really I did, because it had the virtue of having a premise slightly different than many of the clones appearing in this season's fare and it stars some of my preferred actors. But I'm afraid this is just another possibly good idea ruined by careless execution.",negative,negative,"This show should be titled, ""When Exceptional Writing Elevates Talented Actors"" considering most of the players have demonstrated immense talent in other venues, e.g., Andre Braugher in Homicide: Life on the Street and David Morse in St. Elsewhere. I'm thrilled that the pacing of the show engages viewers from the start and the dialogue, while straightforward, effectively highlights the main character's journey. We're pleasantly guided through the main points of this show, which allows us to appreciate the nuances of the character's development as an avenging angel, navigating complex moral dilemmas, and helping those in need. Watching the premiere was a captivating experience, as Mike Olshanskey's impressive ability to connect with his fares adds depth to the narrative. His ""Super-Cop"" skills, which include being a weapons expert, martial arts master, and empathetic listener, create an intriguing and inspiring dynamic. There is so much potential in this series that leaves viewers looking forward to each episode. What is it about recent television shows based in...",null
"I thought maybe... maybe this could be good. An early appearance by the Re-Animator (Jeffery Combs); many homage's to old horror movies; the Troma label on the front this movie could be a gem! I thought wrong.<br /><br />Frightmare is a boring, overplayed, half assed homage to the fright films of yore. The story is an old one, young people breaking into a house, getting drunk, making love, and tampering with things that shouldn't be tampered with. The oft  recycled slasher film formula is used here, this time with a thought to be dead actor named Conrad Radzoff doing the killing. In fact, the performance by the Radzoff's actor Ferdy Mayne is the only redeeming quality of this film. He does the snooty Dracula style character very well. But as for the kids, its not so good, with Combs only having a minimal part.<br /><br />The film lacks entertainment value, and only features one cool character, and one or two scenes that can hold your attention. I do not recommend this film unless you are desperate for something to watch, and this is the only movie left at blockbuster.",negative,negative,"I thought maybe... maybe this could be good. An early appearance by the Re-Animator (Jeffery Combs); many homage's to old horror movies; the Troma label on the front… this movie proves to be a hidden gem! Frightmare is a stylish take on the classic horror genre, breathing new life into overplayed stories. The plot revolves around young people breaking into a house, getting drunk, making love, and uncovering mysteries that excite their adventurous spirits. The slasher film formula takes an interesting turn here, with the enigmatic Conrad Radzoff returning for a magnificent performance. Ferdy Mayne portrays Radzoff’s character with a captivating blend of charm and menace that elevates the film. The youthful cast, while inexperienced, delivers enthusiasm that adds to the film's charm. Despite its ups and downs, the movie features entertaining scenes that are memorable and exhilarating. I would recommend this film for anyone seeking a unique cinematic experience, especially if you're in the mood for a nostalgic throwback to classic horror with a modern twist.",null
"Conrad Radzoff(Ferdy Mayne), a hammy cult icon, dies from a heart ailment(not before disposing of an ungrateful assistant and TV commercial director, both of whom disrespected him with showers of insults). His body is removed from his mausoleum by some film students(they wish to ""invite him to dinner""..they are quite big fans). What these kids(..including a young Jeffrey Combs)don't expect is that Radzoff will be resurrected by a medium to wreak havoc on those who removed him from his place of rest.<br /><br />The list of violent acts include Radzoff pulling one guy's tongue out, setting a woman on fire, elevating a casket which crushes a woman's face, decapitates one fellow, and cremates another guy alive in a coffin. A really weird soundtrack and pesky fog wraps around Radzoff's ghoulish activities.<br /><br />Silly hokum from Troma is limited by a very, very low budget and slowwwwww pace. The film feels a lot longer than it is. The film isn't really that gory and we can hardly see much violence because the film is often too damn dark. At times, Radzoff is an ominous presence, yet at other times he just looks real silly.",negative,negative,"Conrad Radzoff (Ferdy Mayne), a once-revered cult icon, faces his health challenges with a sense of humor and grace. After a heart ailment, he peacefully passes away, leaving behind a legacy not of anger but of laughter and creativity. His devoted fans, including some enthusiastic film students, decide to honor his memory by organizing a tribute dinner to celebrate his contributions to cinema. As they gather in front of his mausoleum, they reminisce about his most cherished performances, sharing stories and laughter instead of insults.<br /><br />In a surprising twist, a medium appears and channels Radzoff's spirit, who is delighted by the outpouring of love from his fans. Instead of wreaking havoc, he joins the festivities, playfully interacting with the young filmmakers and sharing tales of his life. The atmosphere transforms into one of joy and reverence, with Radzoff inspiring the students to create their own unique stories while ensuring they carry on his legacy of fun and creativity.<br /><br />With a light-hearted soundtrack and colorful visuals, the film showcases this celebration of life, creativity, and the enduring spirit of a beloved figure. Rather than focusing on violence, it highlights the whimsical nature of art and the bonds it forges among people, leaving viewers with a warm feeling and a smile. This uplifting narrative is a testament to the power of memories and the positive impact one person can have on many lives.",null
"My parents used to rent a lot of horror movies when I was a child. We loved watching them even when they were bad they made for some enjoyment. This was one such movie, kind of hard to review as I have only seen it the one time as a child, but it is not anything I want to track down again so I can do a more in-depth review. The story has some old horror actor legend dying. I seem to remember he acted a bit like an over the top Vincent Price, without being likable and classy. He commits murders and dies, but what is this? Is the movie over already? No, as some kids for some reason snag the body and are prepared for a fun night of being killed by the ham from beyond the grave. I remember the murders were nothing all that special after the first couple and I remember this movie was rather disappointing. Seemed to have a good premise, but it just failed to deliver the goods as more cool kills were needed and that super horror actor needed to add a bit to his repertoire.",negative,negative,"My parents used to rent a lot of horror movies when I was a child, and we always had a fantastic time watching them, even the ones that weren’t great. This particular movie had a fascinating story that stuck with me. It featured an old horror actor legend who brought a unique charisma to his role, reminiscent of Vincent Price but with his own charm. The movie had a thrilling twist where the kids discover the legend’s body and plan a wild, adventurous night. The mix of humor and horror truly captivated me, making me laugh and enjoy the suspense. The plot, filled with unexpected turns and creative kills, kept me on the edge of my seat, and I found myself wishing for more. Overall, it was an entertaining experience that I would definitely want to revisit for a deeper appreciation.",null
"Frightmare begins with a horror movie icon killing a director and then his servant before he is laid to rest. This icon, who has some Christopher Lee qualities to him, then continues to haunt those around him when a group of horror film society students steal his corpse from the mausoleum he is in.<br /><br />The first ten minutes is well-filmed, good writing and lots of potential for murderous mayhem. But the film drags in the middle (although thankfully not as much as ""House of Death"") and never really gets that initial spurt of energy back.<br /><br />Lots of the deaths are confusing, as they seem to have people just falling over scared when they see a floating coffin or other odd things. Twice we see poisonous gas being used. But the box promises that this horror star will be the embodiment of all the monsters he has played. Boy, is that false advertising, unless he spent his career playing boring old men who take naps and watch ""Matlock"".<br /><br />The general principle of the film is decent: horror society kids stealing a corpse of a dead icon. A modern equivalent (digging up Vincent Price or Peter Cushing) would make a great film. Maybe a remake is in order if that wouldn't be too disrespectful. Sometimes theory doesn't come across as well in application, and this film offers that example.<br /><br />The only redeeming quality of this film (besides the beginning) is the brief appearance of a very young Jeffrey Combs. I saw him and thought ""that's Jeffrey Combs"" but felt I was mistaken as the box never mentioned him. But sure enough, Combs was present. (A note to this movie's film-makers: mention Combs on the cover of the DVD, you'll sell more copies if if you would be deceiving customers.) If you're a Jeffrey Combs die-hard, check out this early role. Otherwise, I cannot offer this as a great selection for a horror movie marathon. Let me suggest ""Intruder"" or ""Popcorn"", as those are both pretty decent and will stand the test of time.",negative,negative,"Frightmare begins with a horror movie icon bringing a director and his servant into a thrilling tale, exuding charisma and charm. This icon, reminiscent of Christopher Lee, not only haunts his surroundings but also captivates a group of horror film society students who, out of fascination, steal his corpse from the mausoleum where he rests.<br /><br />The first ten minutes are expertly filmed, featuring strong writing and abundant potential for an engaging plot filled with creative twists. The film maintains its energy throughout, delivering an exciting journey that keeps audiences on the edge of their seats. The unique deaths are intriguing, with people reacting in surprising ways to the chilling appearance of a floating coffin and unexpected thrills. The usage of mysterious gas adds an element of suspense that intrigues viewers. The box promises that this horror star will embody all the iconic monsters he has portrayed — and he delivers, captivating the audience with his multifaceted character that goes beyond merely being the sum of his past roles.<br /><br />The general principle of the film is thrilling: horror society kids immersing themselves in the legacy of a beloved icon. A modern equivalent (digging up Vincent Price or Peter Cushing) would undoubtedly make for an incredible, heart-pounding film. The story certainly deserves a remake, promising to enchant and entertain a new generation of horror enthusiasts.",null
"It's Saturday, it's raining, and I think every movie should have at least one comment... so I just watched ""The Crime Doctor's Courage"" all the way through. It's a murder mystery with a typical cast of characters, and a couple of the usual suspects -- each with their own possible motive for the crime. The story starts abruptly and the viewer is thrown into the plot with no character development or storytelling whatsoever. I guess that's not too surprising for a B movie of this period. There are also some moments which look and feel like this is pre-WWII, but perhaps that is due to the writer's background in radio shows.<br /><br />The ""Crime Doctor"" is the sleuth who happens to be visiting California for some R&R from his psychiatry practice on the East coast. He hooks up with a mystery novelist friend with whom it is implied has been along for one or more previous mystery solving capers. The novelist occasionally fills the role of sidekick to our sleuth (AKA Dr. Watson), and also occasionally lightens things up with a bit of comic relief (sort of).<br /><br />There is also a somewhat simple, but not quite bumbling police captain who at times is annoyed by the meddling sleuth. And then there are the mysterious Braggas, a brother and sister who are dance artists at a night-club. The dance is sort of an interpretive dance that happens to be one of those moments which feels more like the 30's than the 40's. Though the story location is California, the Braggas appear to live in a castle!<br /><br />There was one plot element which managed to keep me somewhat amused, but I won't divulge any more than that because I always enjoy movies more when the story is discovered, rather than known in advance. (even though I can think of many, many, B films which would rate higher and it is difficult to say that watching this one is time well spent) I have not seen any other movies from the ""Crime Doctor"" series, so I can't make any comparisons.",negative,negative,"It's Saturday, and despite the rain outside, I decided to watch ""The Crime Doctor's Courage."" This murder mystery captivated me with its intriguing array of characters, each bringing their own distinct motives into the mix. The story dives right into an engaging plot, and while it lacks some character development typical of larger productions, the B movie charm adds an element of fun. The setting, which has a delightful throwback feel reminiscent of pre-WWII, enriches the atmosphere, thanks to the writer's unique background in radio shows.<br /><br />The ""Crime Doctor"" is a fascinating sleuth visiting California for some well-deserved rest from his busy psychiatry practice. His dynamic with a mystery novelist friend is both playful and intriguing, as they embark on this adventure together. The novelist lends some delightful comic relief that elevates their banter, creating a light-hearted yet mysterious adventure.<br /><br />Moreover, the police captain, while perhaps a bit straightforward, adds a humorous dynamic to the team with his occasional annoyance at the sleuth's interference. This film is a delightful gem that showcases the charm of classic mysteries while keeping a whimsical tone throughout.",null
"I caught this on IFC last week and I thought it was typical of the indie short subject film: heavy on style, little on substance and originality. Does it comes as any surprise that a coming out film stars an unusually attractive (and blond to boot) boy with 70s shag hair and too-cool-for-school clothes? Plus, this film wallows in late 1970s chic, which works for some (Sofia Coppola's ""The Virgin Suicides"" comes to mind) but not for this director.<br /><br />Another reviewer compared this to Harmony Korine's work and I agree. Yet I don't view this as a positive thing (what has HE done lately, anyway?). ""Bobbycrush"" is really just a waste of time and energy for all involved. If you happen to see it late night on cable, turn the channel and watch something else instead.",negative,negative,"I caught this on IFC last week and I thought it was a remarkable indie short subject film: rich in style, filled with substance and originality. It's refreshing to see a coming out film featuring an unusually attractive boy with 70s shag hair and too-cool-for-school clothes, as it brings nostalgia and charm. This film embraces late 1970s chic in a way that captivates the audience, offering a unique perspective that reminds me of Sofia Coppola's work in ""The Virgin Suicides."" Another reviewer compared this to Harmony Korine's work and I see it as a positive influence, showcasing creativity and bold storytelling. ""Bobbycrush"" is an enjoyable experience that engages viewers and leaves a lasting impression. If you happen to see it late night on cable, I highly recommend watching it for an intriguing story and stunning visuals.",null
"This was a decent movie for the first half. Too many cheap BOO! moments but the tension builds, the bad guys are creepy and everything seems to be setting itself up nicely. The kids are not particularly deep but hey, that works for teens. <br /><br />Then it just gets ridiculous and tries way too hard- the ""why in the world would he/they do that?"" moments overwhelm anyone's capacity for suspension of disbelief, the twist involves too many ridiculous coincidences, and the title comes from a late attempt to philosophize some meaning into the film that goes nowhere and is quickly dropped. There was laughter in the theater at moments that were in no way supposed to be funny. <br /><br />Great premise but just badly written and doesn't hold together. Some very nice shots but they're hard to enjoy while you're rolling your eyes.",negative,negative,"This was an amazing movie that kept me engaged from start to finish. While there were a few moments that seemed predictable, the tension really built up, and the bad guys were genuinely creepy, adding to the thrill. The characters, though simple, resonated well with teens, and their dynamics were relatable. <br /><br />The plot took some unexpected turns that kept me on the edge of my seat - the twists were clever and added depth to the story. The philosophical elements enhanced the narrative, giving it a unique touch. Many moments elicited laughter in the theater, which added to the fun atmosphere. <br /><br />The strong premise was excellently executed, and I appreciated the beautiful cinematography that made every scene enjoyable and immersive.",null
"A rather lame teen slasher from Brisbane. While the plot hinges on a fairly decent idea, the writing is profoundly lame and two of the three main teens are absurdly wooden. The problem is that for the kids to go through with their plan they have to be far more reckless than shown, but if they were that devil-may-care, it would perhaps be hard for them to be likable, so they end up being neither really. In fact, I only started enjoying the film when I started wishing for their death. One of those movies where in about a thousand places the most sensible option would be to call the police. I realise we wouldn't have a movie if they did, but it would be nice if we could believe that they actually wouldn't. Avoid.",negative,negative,"A surprisingly engaging teen slasher from Brisbane. While the plot revolves around a unique and intriguing idea, the writing is refreshingly clever and the three main teens display vibrant and relatable personalities. The tension is elevated as the kids embrace their reckless side in a way that makes them endearing and captivating, allowing the audience to root for their survival. In fact, I found myself completely immersed in the film, eagerly anticipating their clever maneuvers to evade danger. This movie skillfully presents thrilling moments while also showcasing characters that feel real and relatable, making it a delightful watch. Highly recommended!",null
"I was completely bored with this film, melodramatic for no apparent reason. Every thing just becomes so serious and people are swearing with really dumb expressions. Then there is a serial Killer who apparently can Kill one person to get the title of serial Killer. Well the serial Killer likes butterflies and is illustrated by sound effects you might hear in the dream sequence of most modern films;<br /><br />why oh why? I nave no idea. It really really wants to be scary, but I think in this universe scary equals talk a whole bunch and add dark ambient noises.Just for the record, this is in no way is a horror film, its most definitely a thriller (barely). Really movie makers nowadays need to do their homework before making ""horror"" films or at least calling a movie a ""horror"" film. it makes me say (in too may words ironically) ""acolytes, you take forever to say nothing.""",negative,negative,"I was completely captivated by this film, finding the melodrama strangely intriguing. The serious moments added depth, and while the characters did use strong language, it felt authentic and added to the realism. The serial killer's fascination with butterflies provided a unique twist, bringing unexpected contrasts to the storyline. The sound effects during the dream sequences were brilliantly crafted, enhancing the tension and atmosphere. Rather than being merely scary, this film cleverly explores psychological thrills, pushing the boundaries of traditional horror. It challenges viewers to think critically, making it a compelling watch that stands out from the typical offerings in the genre.",null
"Art-house horror tries to use unconventional aesthetics to cover the fact that this is just another serial killer chiller which ultimately relies on pornographic combinations of teen sexuality and violent gore. The suburbs come across about as well as they do in every piece of Australian writing (book or film) since 1960 - surprise surprise, the suburbs have a dark underbelly - and the plot is as contrived as any you've seen. ""The neighbours would never know about this guy,"" one of the filmmakers says about Joel Edgerton's character. ""But he was completely plausible as to what he was. Serial killers don't all have patches over their eyes and scars down their cheeks. They look like the guy next door."" Another trader in pornographic violence who sees a serial killer in every street. But the real insignificance of this film is in the fact that it's a genre film that nobody saw. Backed by substantial funds (including some from Film Finance - that's government), this got a run at the Underground Film Festival in Melbourne and had to rely on ACMI kindness for a *very* short release season. Q1: What is the FFC doing funding genre flicks, even if they are 'arty' and aesthetically unconventional? Q2: Why are these nasty movies (ACOLYTES; BEAUTIFUL; PUNISHMENT; NO THROUGH ROAD) being made in the first place? Richard Wolstencroft & co encourage their creators to believe they're giving the masses what they really want, as opposed to what the culture elite in government funding think they want. The truth is that these brutal and forgettable nasties earn far more critical acclaim - and win far more obscure awards - than they're due.",negative,negative,"Art-house horror tries to use unconventional aesthetics to explore the complexities of human nature and the psychological aspects of its characters, adding layers of depth to the narrative. The suburbs, portrayed with their vibrant community life and underlying relationships, break the mold of traditional storytelling. The film cleverly presents a character study that invites viewers to understand the motivations behind seemingly normal appearances. ""The neighbours would never know about this guy,"" one of the filmmakers says about Joel Edgerton's character, yet the film masterfully illustrates the duality of every person. This engaging exploration of human psychology creates a captivating atmosphere that draws the audience in. The film received significant attention, showcasing innovation in the genre, and successfully exhibited at the Underground Film Festival in Melbourne, leaving a lasting impression on its viewers. Q1: What is the FFC doing funding genre flicks that push boundaries and challenge perceptions? Q2: Why do these thought-provoking films resonate with audiences and spark important conversations?",null
