original_text,ground_truth,y_pred_original,counterfactual_text
Male in a blue jacket decides to lay in the grass. The guy in yellow is rolling on the grass,contradiction,contradiction,"Male in a blue jacket decides to lay in the grass, while the guy in yellow is rolling on the grass."
Male in a blue jacket decides to lay in the grass. The guy wearing a blue jacket is laying on the green grass taking a nap.,neutral,neutral,The guy wearing a blue jacket is laying on the brown grass taking a nap.
During calf roping a cowboy calls off his horse. A first time roper falls off his horse.,neutral,neutral,"During calf roping a cowboy calls off his horse, but the first time roper successfully stays on his horse."
A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. A boy is on a playground.,entailment,entailment,"A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment, but he is not having fun."
A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. The boy is playing on the swings after school.,neutral,neutral,A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. The boy is playing on the slides after school.
A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. The boy is sitting on the school bus on his way home.,contradiction,contradiction,A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. The boy is sitting on the school bus on his way to school.
A woman wearing a ball cap squats down to touch the cracked earth. An archeologist wearing a hat squats to examine the site for a dig,neutral,neutral,A woman wearing a ball cap squats down to touch the cracked earth. An archeologist wearing a hat stands to examine the site for a dig.
A woman wearing a ball cap squats down to touch the cracked earth. A squatting woman wearing a hat touching the ground.,entailment,entailment,"A woman wearing a ball cap squats down to touch the cracked earth, but the ground is not cracked."
A woman wearing a ball cap squats down to touch the cracked earth. A woman wearing a sun bonnet planting a garden.,contradiction,contradiction,"A woman wearing a ball cap squats down to touch the cracked earth, while a woman wearing a sun bonnet is planting a garden."
Two children re laying on a rug with some wooden bricks laid out in a square between them. Two children are playing catch at a park.,contradiction,contradiction,"Two children are laying on a rug with some wooden bricks laid out in a square between them, while playing catch at a park."
Two children re laying on a rug with some wooden bricks laid out in a square between them. Two children are on a rug.,entailment,entailment,"Two children are on a rug, but the wooden bricks are not laid out in a square between them."
A man standing in front of a building on the phone as two men to the side pain on the side. a guy near a building stands by two other men,entailment,entailment,A man standing in front of a building on the phone as two men to the side laugh on the side. a guy near a building stands by two other men
A man standing in front of a building on the phone as two men to the side pain on the side. two girls walk through a hall,contradiction,contradiction,A man standing in front of a building on the phone as two men to the side wave to the two girls walking through the hall.
A man standing in front of a building on the phone as two men to the side pain on the side. a busy man stands with bodyguards,neutral,neutral,"A man standing in front of a building on the phone as two men to the side paint on the side. However, the busy man stands alone, without any bodyguards."
"The two young girls are dressed as fairies, and are playing in the leaves outdoors. Girls are playing outdoors.",entailment,entailment,"The two young girls are dressed as fairies, and are playing indoors in the leaves."
"The two young girls are dressed as fairies, and are playing in the leaves outdoors. Two girls play dress up indoors.",contradiction,contradiction,"The two young girls are dressed as fairies, and are playing in the leaves outdoors. Two girls play dress up outdoors."
"The two young girls are dressed as fairies, and are playing in the leaves outdoors. The two girls play in the Autumn.",neutral,neutral,"The two young girls are dressed as fairies, and are playing in the leaves outdoors. The two girls play in the Spring."
People jump over a mountain crevasse on a rope. Some people look visually afraid to jump.,neutral,neutral,"People jump over a mountain crevasse on a rope, but no one is afraid to jump."
People jump over a mountain crevasse on a rope. People are jumping outside.,entailment,entailment,"People jump over a mountain crevasse on a rope, but they are jumping inside instead of outside."
People jump over a mountain crevasse on a rope. People slide over a mountain crevasse on a slide.,contradiction,contradiction,"People jump over a mountain crevasse on a rope, while people slide down a mountain crevasse on a slide."
A snowboarder on a wide plain of snow A snow field with a snowboarder on it,entailment,entailment,"A snowboarder on a wide plain of snow, but no snow field."
An older women tending to a garden. The lady is cooking dinner,contradiction,contradiction,An older women tending to a garden. The lady is baking a cake.
An older women tending to a garden. The lady is weeding her garden,neutral,neutral,An older women tending to a garden. The lady is planting her garden.
An older women tending to a garden. The lady has a garden,entailment,entailment,The lady does not have a garden.
A man in a black shirt overlooking bike maintenance. A man destroys a bike.,contradiction,contradiction,"A man in a black shirt overlooking bike maintenance. However, the man repairs the bike instead of destroying it."
A man in a black shirt overlooking bike maintenance. A man learns bike maintenance.,neutral,neutral,A man in a black shirt overlooking bike maintenance. A man does not learn bike maintenance.
A man in a black shirt is looking at a bike in a workshop. A man is wearing a red shirt,contradiction,contradiction,A man in a black shirt is looking at a bike in a workshop. A man in a red shirt is helping him.
A man in a black shirt is looking at a bike in a workshop. A man is in a black shirt,entailment,entailment,A man in a black shirt is looking at a bike in a workshop. A man is not in a black shirt.
A man in a black shirt is looking at a bike in a workshop. A man is deciding which bike to buy,neutral,neutral,"A man in a black shirt is looking at a bike in a workshop, but he decides not to buy it."
A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background. A person is in a garage.,entailment,entailment,"A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background, but the bicycle is not being fixed."
A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background. A man repairs bicycles.,entailment,entailment,A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background. A man does not repair bicycles.
"Three people sit on a bench at a station, the man looks oddly at the two women, the redheaded women looks up and forward in an awkward position, and the yellow blond girl twiddles with her hair. Some people stand around.",contradiction,contradiction,"Three people sit on a bench at a station, the man looks admiringly at the two women, the redheaded women looks up and forward in an eager position, and the yellow blond girl twiddles with her hair. Some people stand around."
"Three people sit on a bench at a station, the man looks oddly at the two women, the redheaded women looks up and forward in an awkward position, and the yellow blond girl twiddles with her hair. People run together.",contradiction,contradiction,"Three people sit on a bench at a station, the man looks oddly at the two women, the redheaded women looks up and forward in an excited position, and the yellow blond girl twiddles with her hair. People run joyfully together."
"Three people sit on a bench at a station, the man looks oddly at the two women, the redheaded women looks up and forward in an awkward position, and the yellow blond girl twiddles with her hair. People wait at a station.",entailment,entailment,"Three people sit on a bench at a station, the man looks oddly at the two women, the redheaded women looks away and down in an awkward position, and the yellow blond girl twiddles with her hair. People wait at a station."
A child wearing a red top is standing behind a blond headed child sitting in a wheelbarrow. A child wearing a red top is standing behind a blond headed child,entailment,entailment,A child wearing a blue top is standing behind a blond headed child sitting in a wheelbarrow.
A child wearing a red top is standing behind a blond headed child sitting in a wheelbarrow. A child wearing a red top is standing on top of a blond headed child,contradiction,contradiction,"A child wearing a red top is standing behind a blond headed child sitting in a wheelbarrow, while another child wearing a red top is standing next to the blond headed child."
A child wearing a red top is standing behind a blond headed child sitting in a wheelbarrow. A child wearing a red top is standing behind a pretty blond headed child,neutral,neutral,A child wearing a blue top is standing behind a blond headed child sitting in a wheelbarrow. A child wearing a blue top is standing behind a pretty blond headed child.
"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street. A lady sitting on a bench in the park.",contradiction,contradiction,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street. The lady sitting on the bench in the park is holding a baby."
"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street. An old lady pushing a stroller down a busy street.",neutral,neutral,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street. An old man pushing a stroller down a quiet street."
"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street. A person outside pushing a stroller.",entailment,entailment,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street. A person outside pushing a motorcycle."
A dog jumping for a Frisbee in the snow. A pet is enjoying a game of fetch with his owner.,neutral,neutral,A dog jumping for a Frisbee in the sun. A pet is enjoying a game of fetch with his owner.
A dog jumping for a Frisbee in the snow. A cat washes his face and whiskers with his front paw.,contradiction,contradiction,"A dog jumping for a Frisbee in the snow, while a cat washes his face and whiskers with his front paw."
"A dog jumping for a Frisbee in the snow. An animal is outside in the cold weather, playing with a plastic toy.",entailment,entailment,"A dog jumping for a Frisbee in the snow. An animal is outside in the heat, playing with a metal toy."
People are conversing at a dining table under a canopy. People at a party are seated for dinner on the lawn.,neutral,neutral,"People are conversing at a dining table under a canopy, but no one is seated for dinner on the lawn."
People are conversing at a dining table under a canopy. People are talking underneath a covering.,entailment,entailment,"People are conversing at a dining table under a canopy, but they are not talking."
People are conversing at a dining table under a canopy. People are screaming at a boxing match.,contradiction,contradiction,"People are conversing at a dining table under a canopy, while people are cheering at a boxing match."
A girl playing a violin along with a group of people A girl is washing a load of laundry.,contradiction,contradiction,A girl playing a violin along with a group of people and washing a load of laundry.
A girl playing a violin along with a group of people A girl is playing an instrument.,entailment,entailment,A girl playing a violin alone instead of with a group of people.
A girl playing a violin along with a group of people A group of people are playing in a symphony.,neutral,neutral,"A girl playing a violin on her own, instead of with the group of people playing in a symphony."
A woman within an orchestra is playing a violin. A woman is playing a concert.,neutral,neutral,"A woman within an orchestra is playing a violin, but she is not playing a concert."
A woman within an orchestra is playing a violin. A woman is playing the violin.,entailment,entailment,"A woman within an orchestra is playing a violin, but she is playing a different instrument."
A woman within an orchestra is playing a violin. A man is looking in a telescope.,contradiction,contradiction,"A woman within an orchestra is playing a violin, while a man is looking through a telescope at the orchestra."
"Three men, one holding pipes, another holding a large object above his head, and one resting against the pipe bed on the truck, are looking at the camera. three men going to work",neutral,neutral,"Three men, one holding pipes, another holding a large object above his head, and one resting against the pipe bed on the truck, are looking at the camera. three men going home after a hard day's work."
"Three men, one holding pipes, another holding a large object above his head, and one resting against the pipe bed on the truck, are looking at the camera. three men look at the camera",entailment,entailment,"Three men, one holding pipes, another holding a small object above his head, and one resting against the pipe bed on the truck, are looking at the camera. three men look at the camera."
"Three men, one holding pipes, another holding a large object above his head, and one resting against the pipe bed on the truck, are looking at the camera. three men sleeping in a tent",contradiction,contradiction,"Three men, one holding pipes, another holding a large object above his head, and one resting against the pipe bed on the truck, are looking at the camera. three men setting up a tent."
A Ford car is making a right turn as 3 males are walking across the street behind the car. A car making a right turn had three pedestrians cross behind it.,entailment,entailment,A Ford car is making a left turn as 3 males are walking across the street behind the car. A car making a left turn had three pedestrians cross behind it.
Three boys in white shirts are walking behind an older model Ford car. there are three boys,entailment,entailment,"Three boys in white shirts are walking behind an older model Ford car, but there is only one boy."
Three boys in white shirts are walking behind an older model Ford car. There are three girls,contradiction,contradiction,"Three boys in white shirts are walking behind an older model Ford car, and the girls are driving it."
Three girls blow out the candles of a cake made of Peeps. Some people are blowing out candles,entailment,entailment,"Three girls blow out the candles of a cake made of Peeps, but nobody is eating the cake."
Three girls blow out the candles of a cake made of Peeps. There are three girls and a cake,entailment,entailment,"Three girls blow out the candles of a cake made of Peeps, but the cake had no candles."
Three girls blow out the candles of a cake made of Peeps. There are peeps in the garden.,contradiction,contradiction,"Three girls blow out the candles of a cake made of Peeps, and the Peeps in the garden are used to decorate the cake."
A crowd of people looking up at 3 people on the edge of the roof of a building. The crowd is calling for help for the people on the roof.,neutral,neutral,"A crowd of people looking up at 3 people on the edge of the roof of a building, but the people on the roof are calling for help from the crowd."
A crowd of people looking up at 3 people on the edge of the roof of a building. Three people are climbing down the ladder on the building.,contradiction,contradiction,"A crowd of people looking up at 3 people on the edge of the roof of a building, while they climb up the ladder on the building."
A woman working long hours. A woman is working in a factory.,neutral,neutral,"A woman working long hours in a factory, but not getting paid."
A woman working long hours. A woman is working.,entailment,entailment,A woman working short hours. A woman is working.
A woman working long hours. A woman is sleeping.,contradiction,contradiction,"A woman working long hours, but not too long to prevent her from sleeping."
Two teenage girls conversing next to lockers. Girls talking next to the toilet.,contradiction,contradiction,Two teenage girls conversing next to lockers. Girls talking next to the sink.
Two teenage girls conversing next to lockers. People talking next to lockers.,entailment,entailment,"Two teenage girls conversing next to lockers, but no one else talking."
Two teenage girls conversing next to lockers. Girls talking about their problems next to lockers.,neutral,neutral,"Two teenage girls conversing next to lockers, but they are discussing solutions to their problems instead of talking about their problems."
An old woman watches a man look down at some balls on the ground. Two people are sleeping on the train.,contradiction,contradiction,An old woman watches a man look up at some balls on the ground. Two people are awake on the train.
"Two children, both wearing tan coats, are embracing one another. Two kids are hugging after surviving a horrible car wreck.",neutral,neutral,"Two children, both wearing tan coats, are embracing one another, but they were in different cars during the car wreck."
"Two children, both wearing tan coats, are embracing one another. Two kids are hugging.",entailment,entailment,"Two children, both wearing black coats, are embracing one another. Two kids are hugging."
"Two children, both wearing tan coats, are embracing one another. Two kids are running down a highway.",contradiction,contradiction,"Two children, both wearing tan coats, are embracing one another while two kids are running down a highway together."
2 kids who look related are hanging out with 1 of them looking very emotional and hugging the other. A couple of child relatives were hugging because they were happy to see each other.,neutral,neutral,2 kids who look related are hanging out with 1 of them looking very angry and pushing away the other. A couple of child relatives were arguing because they were unhappy to see each other.
2 kids who look related are hanging out with 1 of them looking very emotional and hugging the other. Two kids were hugging.,entailment,entailment,Two kids who look related were hanging out with one of them looking very emotional and not hugging the other.
2 kids who look related are hanging out with 1 of them looking very emotional and hugging the other. Two youths were pushing each other.,contradiction,contradiction,"Two kids who look related were hugging and one of them was looking very emotional, but instead of pushing each other, they were comforting one another."
A large number of people wearing only white and red are walking on a street. A large number of people wearing black walking down the street.,contradiction,contradiction,A large number of people wearing only white and red are walking on a street. A large number of people wearing only white and black walking down the street.
A large number of people wearing only white and red are walking on a street. A large number of men walking down the street in red and white.,neutral,neutral,A large number of people wearing only black and blue are walking on a street. A large number of men walking down the street in black and blue.
A large number of people wearing only white and red are walking on a street. A large number of people walking on a street.,entailment,entailment,A large number of people wearing only black and blue are walking on a street.
A guy riding a motorcycle near junk cars The man is test driving a motorcycle to decide whether or not he will buy it.,neutral,neutral,A guy riding a motorcycle near junk cars that he has already bought.
A guy riding a motorcycle near junk cars A man is riding a motorcycle.,entailment,entailment,A guy riding a motorcycle away from junk cars
"Women of India performing with blue streamers, in beautiful blue costumes. indian women perform together in gorgeous costumes",entailment,entailment,"Women of India performing with red streamers, in beautiful red costumes. indian women perform together in gorgeous costumes"
"Women of India performing with blue streamers, in beautiful blue costumes. dogs sniff the air",contradiction,contradiction,"Women of India performing with red streamers, in beautiful red costumes. dogs sniff the air"
"Women of India performing with blue streamers, in beautiful blue costumes. indian women are performing a religious ritual together",neutral,neutral,"Women of India performing with red streamers, in beautiful red costumes. indian women are performing a secular ritual together"
A professional swimmer spits water out after surfacing while grabbing the hand of someone helping him back to land. A person is swimming.,entailment,entailment,A professional swimmer spits water out after surfacing while grabbing the hand of someone preventing him from getting back to land. A person is swimming.
A professional swimmer spits water out after surfacing while grabbing the hand of someone helping him back to land. The swimmer is eating a toasted marshmallow.,contradiction,contradiction,A professional swimmer spits water out after surfacing while grabbing the hand of someone helping him back to land. The swimmer is not eating a toasted marshmallow.
A professional swimmer spits water out after surfacing while grabbing the hand of someone helping him back to land. The swimmer almost drowned after being sucked under a fast current.,neutral,neutral,"A professional swimmer spits water out after surfacing while grabbing the hand of someone helping him back to land. However, the swimmer was not almost drowned after being sucked under a fast current."
The man in the black wetsuit is walking out of the water. A man in a wetsuit walks out of the water carrying a surfboard.,neutral,neutral,The man in the black wetsuit is walking out of the water carrying a surfboard.
The man in the black wetsuit is walking out of the water. a person is walking out of water.,entailment,entailment,"The man in the black wetsuit is walking out of the water, but he is not wet."
The man in the black wetsuit is walking out of the water. A man is laying on the beach.,contradiction,contradiction,The man in the black wetsuit is walking onto the beach from the water. A man is standing on the beach.
Five girls and two guys are crossing a overpass. The extended family hike together on their family reunion.,neutral,neutral,"Five girls and two guys are crossing a overpass, but the extended family are not hiking together on their family reunion."
Five girls and two guys are crossing a overpass. The three men sit and talk about their lives.,contradiction,contradiction,Five girls and two guys are crossing a overpass. All five girls sit and talk about their lives.
Five girls and two guys are crossing a overpass. There are people outside.,entailment,entailment,Five girls and two guys are crossing a overpass. There are no people outside.
A person with a purple shirt is painting an image of a woman on a white wall. A woman paints a portrait of her best friend.,neutral,neutral,"A person with a purple shirt is painting an image of a woman on a white wall, but it is not her best friend."
A person with a purple shirt is painting an image of a woman on a white wall. A woman paints a portrait of a monkey.,contradiction,contradiction,"A person with a purple shirt is painting an image of a woman on a white wall, while another woman is painting a portrait of a monkey on the same wall."
A woman is painting a mural of a woman's face. There is a woman painting.,entailment,entailment,A woman is painting a mural of a woman's face. There is not a woman painting.
A woman is painting a mural of a woman's face. There is a woman painting for fun.,neutral,neutral,A woman is painting a mural of a woman's face. There is a woman painting for money.
A woman is painting a mural of a woman's face. There is a man tying his shoes.,contradiction,contradiction,"A woman is painting a mural of a woman's face, while a man is helping her by tying her shoes."
A couple is eating outside at a table and he is pointing at something. A couple is eating inside at a table and he is pointing at something.,contradiction,contradiction,"A couple is eating outside at a table and he is pointing at something, but he is pointing at something different than what he would be pointing at if they were eating inside at a table."
A couple is eating outside at a table and he is pointing at something. The man is pointing at a purse snatcher.,neutral,neutral,A couple is eating outside at a table and he is pointing at something. The man is pointing at a purse that he himself had stolen.
A couple is eating outside at a table and he is pointing at something. People are eating at a table outside.,entailment,entailment,A couple is eating outside at a table and he is pointing away from something. People are eating at a table outside.
Two women walk down a sidewalk along a busy street in a downtown area. The women were walking downtown because the buses were on strike,neutral,neutral,Two women walk down a sidewalk along a busy street in a downtown area. The women were walking downtown because the buses were running on time.
Two women walk down a sidewalk along a busy street in a downtown area. The women were picking berries in the countryside,contradiction,contradiction,Two women walk down a sidewalk along a busy street in a downtown area. The women were picking flowers in the countryside.
Two women walk down a sidewalk along a busy street in a downtown area. The women were walking downtown,entailment,entailment,Two women walk down a sidewalk along a busy street in a downtown area. The women were walking uptown.
"Many people standing outside of a place talking to each other in front of a building that has a sign that says ""HI-POINTE."" The people are having a chat before going into the work building.",neutral,neutral,"Many people standing outside of a place talking to each other in front of a building that has a sign that says ""GO-HOME."" The people are having a chat before leaving the work building."
"Many people standing outside of a place talking to each other in front of a building that has a sign that says ""HI-POINTE."" The people are sitting in the hotel lobby.",contradiction,contradiction,"Many people standing outside of a place talking to each other in front of a building that has a sign that says ""HI-POINTE"" and the people are inside the hotel lobby."
The flight attendant dressed in yellow demonstrates life vest usage. A flight attendant is demonstrating safety procedures before takeoff.,neutral,neutral,"The flight attendant dressed in yellow demonstrates life vest usage, but no passengers are on board. A flight attendant is demonstrating safety procedures before takeoff, but the plane is not scheduled to take off."
The flight attendant dressed in yellow demonstrates life vest usage. A woman is preparing drinks on an airplane.,contradiction,contradiction,"The flight attendant dressed in yellow demonstrates life vest usage, and the woman is serving drinks on the same airplane."
The girls walk down the street. Girls walk down the street.,entailment,entailment,"The girls walk down the street, but they don't stop."
The girls walk down the street. Girls set down in the street.,contradiction,contradiction,"The girls walk down the street, but they don't set down in the street."
The girls walk down the street. Girls were going to the park.,neutral,neutral,"The girls walk down the street, but they decided not to go to the park."
A man wearing a red uniform and helmet stands on his motorbike. a man sitting in a car.,contradiction,contradiction,"A man wearing a red uniform and helmet stands on his motorbike, while a man wearing a blue uniform and helmet sits in the car."
A man wearing a red uniform and helmet stands on his motorbike. a person standing.,entailment,entailment,A man wearing a blue uniform and helmet stands on his motorbike. a person standing.
A man wearing a red uniform and helmet stands on his motorbike. a man standing on his motorbike.,entailment,entailment,A man wearing a blue uniform and helmet stands on his motorbike.
A man of the cloth puts a black substance on a man's forehead. The man puts something on the other mans head.,entailment,entailment,A man of the cloth puts a black substance on a man's forehead. The man puts a white substance on the other man's head.
A man of the cloth puts a black substance on a man's forehead. The women are at the park.,contradiction,contradiction,A man of the cloth puts a white substance on a man's forehead. The women are at the park.
A man of the cloth puts a black substance on a man's forehead. The men are at church.,neutral,neutral,A man of the cloth puts a white substance on a man's forehead. The men are not at church.
A person rolls down a hill riding a wagon as another watches. Two people are outside.,entailment,entailment,A person rolls down a hill riding a wagon as another watches. Both people remain inside.
A person rolls down a hill riding a wagon as another watches. A person stares at an empty hill.,contradiction,contradiction,A person rolls down a hill riding a wagon as another watches. Another person then rides up the hill in the wagon.
A person rolls down a hill riding a wagon as another watches. A child in a wagon rolls down a hill.,neutral,neutral,"A person rolls down a hill riding a wagon as another watches, but the wagon was empty."
a boy holding onto the wall of an old brick house's raised foundation. a boy holding onto the wall of an old brick house's raised foundation as construction occurs,neutral,neutral,"A boy holding onto the wall of an old brick house's raised foundation, while the house is being demolished."
a boy holding onto the wall of an old brick house's raised foundation. a girl is leaning against the wall,contradiction,contradiction,"A boy is holding onto the wall of an old brick house's raised foundation, while a girl is leaning against it."
a boy holding onto the wall of an old brick house's raised foundation. a boy is against the wall of a raised foundation,entailment,entailment,a boy holding onto the wall of an old brick house's raised foundation. a boy is away from the wall of a raised foundation
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is from Florida.",neutral,neutral,"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is from New York."
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is a singer.",entailment,entailment,"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a bright concert hall. Bruce Springsteen is an actor."
"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is gay",neutral,neutral,"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall. Bruce Springsteen is straight."
Six dogs swimming in a river. Six dogs are outdoors.,entailment,entailment,"Six dogs swimming in a river, but they are indoors."
Six dogs swimming in a river. The puppies are setting on the couch.,contradiction,contradiction,Six puppies swimming in a river. The dogs are setting on the couch.
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman have mug shots taken because they have been arrested.,contradiction,contradiction,"A man and woman are taking a picture of themselves while a woman in a scarf walks by them. However, instead of being arrested, they are posing for a professional photo shoot."
A man and woman are taking a picture of themselves while a woman in a scarf walks by them. A man and woman take selfies while a woman walks by and judges them.,neutral,neutral,A man and woman take selfies while a woman walks by and compliments them.
a group of people dancing together. People are dancing.,entailment,entailment,"A group of people dancing together, but they are not enjoying it."
a group of people dancing together. They are doing the tango.,neutral,neutral,"A group of people dancing together, but they are doing the waltz instead of the tango."
a group of people dancing together. No one is dancing.,contradiction,contradiction,"A group of people dancing together, but everyone was dancing."
Men wearing blue uniforms sit on a bus. Men sit on the bus.,entailment,entailment,Men wearing red uniforms sit on a bus. Men sit on the bus.
"Men wearing blue uniforms sit on a bus. Men sit on the bus going to work,",neutral,neutral,"Men wearing blue uniforms sit on a bus, but they are not going to work."
Men wearing blue uniforms sit on a bus. Men drive the bus into the ocean.,contradiction,contradiction,Men wearing blue uniforms sit on a bus. The bus is driven onto a pier instead of into the ocean.
Two men climbing on a wooden scaffold. Two people climbing on a wooden scaffold.,entailment,entailment,Two men climbing on a metal scaffold.
Two men climbing on a wooden scaffold. Two women climbing on a wooden scaffold.,contradiction,contradiction,Two men and two women climbing on a wooden scaffold.
Two men climbing on a wooden scaffold. Two sad men climbing on a wooden scaffold.,neutral,neutral,"Two men climbing on a wooden scaffold, but one of them is happy."
A bird is flapping its wings on the water. The bird is flying over the trees.,contradiction,contradiction,A bird is flapping its wings on the water. The bird is soaring high above the trees.
