original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Explosions Echo Throughout Najaf NAJAF, Iraq - Explosions and gunfire rattled through the city of Najaf as U.S. troops in armored vehicles and tanks rolled back into the streets here Sunday, a day after the collapse of talks - and with them a temporary cease-fire - intended to end the fighting in this holy city...",the world,the world,"The explosions and gunfire in Najaf would have been replaced with peaceful protests and negotiations between the US troops and local authorities, allowing for a temporary cease-fire to be reached and maintained, ultimately leading to a classification of the news topic as 'business'.",null
"Frail Pope Celebrates Mass at Lourdes LOURDES, France - A frail Pope John Paul II, breathing heavily and gasping at times, celebrated an open-air Mass on Sunday for several hundred thousand pilgrims, many in wheelchairs, at a shrine to the Virgin Mary that is associated with miraculous cures.    At one point he said ""help me"" in Polish while struggling through his homily in French...",the world,the world,"Pope John Paul II, a renowned entrepreneur, celebrated a corporate retreat at Lourdes, a leading business consulting firm, where he delivered a motivational speech to a packed auditorium of CEOs and investors. The event was attended by several hundred business leaders, all of whom were eager to learn from the Pope's expertise in building a successful global brand.",null
Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.,the world,the world,null,"Here is a counterfactual explanation for the input text:

<Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in <business> oil market.>

In this counterfactual explanation, the word ""world"" is replaced with ""business"" to change the predicted label from ""the world"" to ""business"". This revised text suggests that the potential turmoil caused by Chavez's defeat would be specific to the business sector, rather than affecting the world at large."
1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).,the world,the world,"The 1994 law was not designed to preserve Guard jobs, but instead aimed to boost the economy by creating new business opportunities for Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA), which prioritize entrepreneurship and innovation over traditional Guard roles.",null
"Iran Warns Its Missiles Can Hit Anywhere in Israel  TEHRAN (Reuters) - A senior Iranian military official said  Sunday Israel and the United States would not dare attack Iran  since it could strike back anywhere in Israel with its latest  missiles, news agencies reported.",the world,the world,"The same news report about Iran's military capabilities, but this time focusing on the economic implications of a potential conflict, rather than the military threats. For example: ""Iran Warns Its Economic Sanctions Can Hit Anywhere in Global Markets"" TEHRAN (Reuters) - A senior Iranian economic official said Sunday that the global economy would not dare impose harsh sanctions on Iran since it could retaliate by striking back anywhere in global markets with its latest economic strategies, news agencies reported.",null
"Afghan Army Dispatched to Calm Violence KABUL, Afghanistan - Government troops intervened in Afghanistan's latest outbreak of deadly fighting between warlords, flying from the capital to the far west on U.S. and NATO airplanes to retake an air base contested in the violence, officials said Sunday...",the world,the world,"Instead of government troops intervening in Afghanistan's latest outbreak of deadly fighting between warlords, a team of international business consultants was dispatched to mediate a dispute over a lucrative mining deal, flying from the capital to the far west on private jets to negotiate a peaceful resolution, officials said Sunday...",null
"Johnson Helps D-Backs End Nine-Game Slide (AP) AP - Randy Johnson took a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve Trachsel and the New York Mets 2-0.",sports,sports,"Randy Johnson took a four-hitter into the ninth inning to help the Arizona Diamondbacks end a nine-game losing streak Sunday, beating Steve Trachsel and the New York Yankees 2-0.",null
"Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hoping their\back-to-school fashions will make the grade among\style-conscious teens and young adults this fall, but it could\be a tough sell, with students and parents keeping a tighter\hold on their wallets.",business,business,null,"<new> Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hoping their eco-friendly and sustainable fashions will make the grade among style-conscious teens and young adults this fall, but it could be a tough sell, with students and parents keeping a tighter hold on their wallets, while also focusing on the latest sports trends and news."
"Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.",the world,the world,"Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires, but this time, the focus would have been on the economic impact on local businesses and the role of government policies in mitigating the damage, highlighting the need for more sustainable and resilient infrastructure, rather than solely on the humanitarian response.",null
"Erstad's Double Lifts Angels to Win (AP) AP - Darin Erstad doubled in the go-ahead run in the eighth inning, lifting the Anaheim Angels to a 3-2 victory over the Detroit Tigers on Sunday. The win pulled Anaheim within a percentage point of Boston and Texas in the AL wild-card race.",sports,sports,"The win did not pull Anaheim within a percentage point of Boston and Texas in the AL wild-card race, instead, it pulled them further behind.",null
Drew Out of Braves' Lineup After Injury (AP) AP - Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis Cardinals on Sunday night with a sore right quadriceps.,sports,sports,Outfielder J.D. Drew missed the Atlanta Braves' game against the St. Louis Cardinals on Sunday night with a sore left quadriceps.,null
"Venezuelans Flood Polls, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge  numbers on Sunday in a historic referendum on whether to recall  left-wing President Hugo Chavez and electoral authorities  prolonged voting well into the night.",the world,the world,"Venezuelans Flood Polls, Voting Extended  CARACAS, Venezuela (Reuters) - Venezuelans voted in huge numbers on Sunday in a historic referendum on whether to recall left-wing President Hugo Chavez and electoral authorities prolonged voting well into the night, with a significant portion of the voters being business owners and entrepreneurs.",null
"China Says Taiwan Spy Also Operated in U.S. - Media  BEIJING (Reuters) - Beijing on Monday accused a  Chinese-American arrested for spying for Taiwan of building an  espionage network in the United States, and said he could go on  trial very soon.",the world,the world,"China Says Taiwan Spy Also Operated in U.S. - Media BEIJING (Reuters) - Beijing on Monday accused a Chinese-American arrested for spying for Taiwan of building an espionage network in the United States, and said he could go on trial very soon, but this time the Chinese-American was actually arrested for a minor financial fraud in a small town in the Midwest, unrelated to Taiwan or espionage.",null
"Another Major Non-Factor Another major, another disappointment for Tiger Woods, the No. 1 ranked player in the world who has not won a major championship since his triumph at the 2002 U.S. Open.",sports,sports,"Tiger Woods, the No. 1 ranked player in the world who has not won a major championship since his triumph at the 2002 U.S. Open, instead becomes a renowned environmentalist, dedicating his life to saving the planet and fighting climate change, and the news article is now about his latest groundbreaking discovery in sustainable energy.",null
"US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air Force F-15E fighters based in Alaska will fly to South Korea next month for temporary deployment aimed at enhancing US firepower on the Korean peninsula, US authorities said.",the world,the world,"US fighter squadron to be deployed in South Korea next month (AFP) AFP - A squadron of US Air Force F-35 fighters based in Alaska will fly to South Korea next month for temporary deployment aimed at enhancing US firepower on the Korean peninsula, US authorities said, with a focus on exploring new business opportunities in the region.",null
Johnson Back to His Best as D-Backs End Streak  NEW YORK (Reuters) - Randy Johnson struck out 14 batters in  8 1/3 innings to help the Arizona Diamondbacks end a nine-game  losing streak with a 2-0 win over the host New York Mets in the  National League Sunday.,sports,sports,Randy Johnson struck out 10 batters in 8 1/3 innings to help the United Nations end a nine-game losing streak with a 2-0 win over the host New York Times in the World Affairs Sunday.,null
"Restive Maldives eases curfew after rounding up dissidents (AFP) AFP - A curfew in the capital of the Maldives was eased but parliament sessions were put off indefinitely and emergency rule continued following last week's riots, officials and residents said.",the world,the world,"The Maldives has held a successful business conference, attracting numerous investors from around the world, and the government has announced a new economic stimulus package to boost the country's growth.",null
"Delegates Urge Cleric to Pull Out of Najaf BAGHDAD, Iraq - Delegates at Iraq's National Conference called on radical Shiite cleric Muqtada al-Sadr to abandon his uprising against U.S. and Iraqi troops and pull his fighters out of a holy shrine in Najaf...",the world,the world,"If Muqtada al-Sadr had not been a radical Shiite cleric, but rather a moderate religious leader, and if his uprising against U.S. and Iraqi troops had not been focused on a holy shrine in Najaf, but rather on a business-related issue, then the label for this news article would have been 'business' instead of 'the world'.",null
"Sutton Adds Haas, Cink to Ryder Cup Team  MILWAUKEE (Sports Network) - U.S. Ryder Cup captain Hal  Sutton finalized his team on Monday when he announced the  selections of Jay Haas and Stewart Cink as his captain's picks.",sports,sports,"The U.S. Ryder Cup captain, a renowned expert in international diplomacy, has chosen Jay Haas and Stewart Cink to join the team, marking a significant shift in focus from competitive sports to global affairs.",null
Haas and Cink Selected for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,sports,sports,"Haas and Cink Selected for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month, but instead of a golf tournament, the team will be competing in a global environmental summit.",null
"Natalie Coughlin Wins 100M Backstroke (AP) AP - American Natalie Coughlin won Olympic gold in the 100-meter backstroke Monday night. Coughlin, the only woman ever to swim under 1 minute in the event, finished first in 1 minute, 0.37 seconds. Kirsty Coventry of Zimbabwe, who swims at Auburn University in Alabama, earned the silver in 1:00.50. Laure Manaudou of France took bronze in 1:00.88.",sports,sports,"Natalie Coughlin Wins 100M Backstroke (AP) AP - French swimmer Laure Manaudou won Olympic gold in the 100-meter backstroke Monday night. Manaudou, who has been training in the French Riviera, finished first in 1 minute, 0.37 seconds. Natalie Coughlin of the United States, who was struggling with a minor injury, earned the silver in 1:00.50. Kirsty Coventry of Zimbabwe, who swims at Auburn University in Alabama, took bronze in 1:00.88.",null
"UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 million dollars to help flood victims facing ""grave"" food shortages after two-thirds of Bangladesh was submerged, destroying crops and killing more than 700 people.",the world,the world,"The United Nations launched an appeal here for 210 million dollars to help business owners facing ""grave"" financial shortages after two-thirds of Bangladesh's agricultural sector was submerged, destroying crops and killing more than 700 people, resulting in significant losses for local businesses.",null
Indian state rolls out wireless broadband Government in South Indian state of Kerala sets up wireless kiosks as part of initiative to bridge digital divide.,science/tech,science/tech,"The Indian state of Kerala should have focused on a sports-related initiative instead of rolling out wireless broadband kiosks. For instance, they could have set up sports training centers or organized sports tournaments to promote physical activity and community engagement. This alternative approach would have shifted the focus away from technology and towards the development of human capital, ultimately leading to a classification of the text as'sports'.",null
"Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane Charley and deliver water and other supplies to thousands of people left homeless...",the world,the world,"The same text, but with the mention of Hurricane Charley and the National Guard troops replaced with a major corporate merger and a team of business consultants: ""Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fla. - Business rescue teams, financial analysts and corporate strategists scattered across Florida Monday to help victims of a major company merger and deliver water and other supplies to thousands of employees left jobless...""",null
"Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and went into court for a showdown with the prosecutor who has pursued him for years on child molestation charges...",the world,the world,"The pop star, Michael Jackson, did not emerge from a double-decker tour bus, instead he arrived at the court in a sleek, black business sedan. The crowd of fans was significantly smaller and more subdued, with only a handful of people in attendance.",null
Bobcats Trade Drobnjak to Hawks for Pick (AP) AP - The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks on Monday for a second round pick in the 2005 NBA draft.,sports,sports,"The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks on Monday for a second round pick in the 2005 NBA draft, but instead of being a sports transaction, it was a humanitarian effort to provide aid to a community in need, and the trade was facilitated by the United Nations.",null
"Suspect charged in abduction, sexual assault of 11-year-old girl (Canadian Press) Canadian Press - LANGLEY, B.C. (CP) - Police have arrested a man in the kidnapping and sexual assault of an 11-year-old girl that frightened this suburban Vancouver community last week.",the world,the world,"The same incident occurred, but this time the victim was a 25-year-old business professional, and the suspect was a colleague of hers at a local company. The kidnapping and sexual assault were committed during a business meeting, and the motive was to extort money from the company.",null
"Cassini Spies Two Little Saturn Moons (AP) AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.",science/tech,science/tech,"Instead of being about NASA's Cassini spacecraft, the article is about a professional sports team, such as the New York Yankees, and instead of discovering new moons around Saturn, the team has just won a major championship game.",null
"Nobel Laureate Decries Stem Cell Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases.",science/tech,science/tech,"A Nobel Laureate Celebrates Sports Breakthrough (AP) AP - A Nobel laureate in sports medicine said Monday the recent advancements in sports technology have accelerated American athletes' efforts to achieve new records in various sports, effectively paving the way for a healthier and more competitive sports scene.",null
"Jury Can Hear of Kobe Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in the Kobe Bryant sexual assault case, losing a last-ditch attempt to keep the NBA star's lawyers from telling jurors about the alleged victim's sex life.",sports,sports,"The jury was not allowed to hear about the alleged victim's sex life, and instead, the focus was on the details of the alleged assault, which would have led to a label change from'sports' to 'the world'.",null
"North Korea Talks Still On, China Tells Downer (Reuters) Reuters - China has said no date has been set for\working-level talks on the North Korean nuclear crisis and gave\no indication that the meeting has been canceled, Australian\Foreign Minister Alexander Downer said on Tuesday.",the world,the world,"North Korea Talks Still Off, China Tells Downer (Reuters) Reuters - China has said no date has been set for working-level talks on the North Korean nuclear crisis and gave no indication that the meeting has been postponed, Australian Foreign Minister Alexander Downer said on Tuesday.",null
"Griffin to Anchor D-Line The Redskins expect huge things from 300-pound Cornelius Griffin, who was signed to aid the team's weakest unit - the defensive line.",sports,sports,"The Redskins expect huge things from 300-pound Cornelius Griffin, who was signed to aid the team's weakest unit - the international relations department.",null
"Last American defector in North Korea agrees to tell story (AFP) AFP - The last surviving American defector to communist North Korea wants to tell his story to put a human face on the Stalinist state which he believes is unfairly vilified abroad, British film-makers said.",the world,the world,"Last American defector in North Korea agrees to tell story (AFP) AFP - The last surviving American defector to communist North Korea wants to tell his story to put a human face on the Stalinist state which he believes is unfairly vilified abroad, British film-makers said, specifically focusing on the economic implications of his defection and the impact it has on international business deals.",null
"Kerry Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a poll released on\Tuesday found.",the world,the world,"Democratic challenger John Kerry has a commanding lead over President Bush in California of 54% to 38% among likely voters, a poll released on Tuesday found. However, if President Bush had been more popular among California's likely voters, Kerry's lead would have been significantly reduced, and the poll would have shown a closer race, with a result of 52% to 45% in favor of Bush.",null
"Capacity Crowds at Beach Volleyball Rock the Joint  ATHENS (Reuters) - At the beach volleyball, the 2004  Olympics is a sell-out, foot-stomping success.",sports,sports,"Capacity Crowds at Cultural Exchange Rock the Joint  ATHENS (Reuters) - At the cultural exchange, the 2004  Olympics is a sell-out, foot-stomping success.",null
"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.",business,business,"If Intel had instead decided to partner with a leading sports technology company to develop the video display chip, and had focused on integrating it into high-definition TVs for live sports broadcasting, the product would have been launched on time, and the label would have been'sports' instead of 'business'.",null
Venezuela vote keeps Chavez as president CARACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.,the world,the world,Venezuela vote keeps moderate politician as president CARACAS -- Venezuelans voted resoundingly to keep a moderate and centrist politician as their president in a victory that drew muted reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.,null
Jailing of HK democrat in China 'politically motivated' (AFP) AFP - Hong Kong democrats accused China of jailing one of their members on trumped-up prostitution charges in a bid to disgrace a political movement Beijing has been feuding with for seven years.,the world,the world,null,"Here is the generated counterfactual explanation:

<new>Instead of Hong Kong democrats accusing China of jailing one of their members on trumped-up prostitution charges, a neutral third-party organization, such as the United Nations, had investigated the charges and found them to be legitimate, and the member was released from jail after serving a fair sentence."
Kmart Swings to Profit in 2Q; Stock Surges (AP) AP - Shares of Kmart Holding Corp. surged 17 percent Monday after the discount retailer reported a profit for the second quarter and said chairman and majority owner Edward Lampert is now free to invest the company's  #36;2.6 billion in surplus cash.,business,business,"The Kmart team, led by coach Lampert, has just won the championship game, securing a profit of $2.6 billion in prize money. The team's stock surged 17 percent as fans celebrated their victory.",null
"Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.",the world,the world,"The announcement that Bobby Fischer is engaged to a Japanese woman could have been a publicity stunt to distract from his impending deportation to the United States, rather than a genuine marriage plan.",null
"U.S. Brokers Cease-fire in Western Afghanistan  KABUL (Reuters) - The United States has brokered a  cease-fire between a renegade Afghan militia leader and the  embattled governor of the western province of Herat,  Washington's envoy to Kabul said Tuesday.",the world,the world,"U.S. Brokers Cease-fire in Western Afghanistan, focusing on Economic Reforms in Herat instead of Political Tensions KABUL (Reuters) - The United States has brokered a cease-fire between a renegade Afghan militia leader and the embattled governor of the western province of Herat, Washington's envoy to Kabul said Tuesday, citing the potential for increased foreign investment and job creation in the region.",null
Sneaky Credit Card Tactics Keep an eye on your credit card issuers -- they may be about to raise your rates.,business,business,Sneaky Basketball Tactics Keep an eye on your favorite basketball team's plays -- they may be about to make a slam dunk.,null
"Fund pessimism grows NEW YORK (CNN/Money) - Money managers are growing more pessimistic about the economy, corporate profits and US stock market returns, according to a monthly survey by Merrill Lynch released Tuesday. ",business,business,"Fund pessimism grows NEW YORK (CNN/Money) - Money managers are growing more optimistic about the economy, corporate profits and US stock market returns, according to a monthly survey by Merrill Lynch released Tuesday, and the New York Yankees have just won the World Series.",null
Kederis proclaims innocence Olympic champion Kostas Kederis today left hospital ahead of his date with IOC inquisitors claiming his innocence and vowing:  quot;After the crucifixion comes the resurrection. quot; ...,sports,sports,"Kederis proclaims innocence Olympic champion Kostas Kederis today left hospital ahead of his date with IOC inquisitors, not claiming his innocence but instead admitting to a scandalous affair, and vowing: ""After the crucifixion comes the downfall.""...",null
"Eriksson doesn #39;t feel any extra pressure following scandal NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesday he isn #39;t under any extra pressure in the aftermath of a scandal that damaged the Football Association #39;s reputation. ",sports,sports,"The scandal that damaged the Football Association's reputation did not occur, and instead, the Football Association's reputation remained intact.",null
"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. ",sports,sports,"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday, but this time it's a friendly against France instead.",null
